variations = 3;
samples = 15;
instructions = 32;
registers = 32;
opcodes = 2;

targetMin = 0.000000f;
targetMax = 6.283185f;

mode = FIRESTARTER_CODE;
units = 1;
process = 0;
population = 17408;
iterations = 256;
candidates = 16;
generations = 1;
precision = 0;
evolve = FIRESTARTER_EVOLVE_BEST;
attempts = 32;
seed = 0;
scale = 0.100000f;
startScale = 4.000000f;
startResult = 10.000000f;

FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  97  Best=0.00898242  Result=0.00898242  Seed=C0A949CC  Best Result=01719  Best Index=01719  Best Seed=-1062647349  ResultHash=3469  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  98  Best=0.00896960  Result=0.00896960  Seed=C0A949CD  Best Result=07106  Best Index=07106  Best Seed=-1062647348  ResultHash=BA01  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  99  Best=0.00896749  Result=0.00896749  Seed=C0A949CE  Best Result=11537  Best Index=11537  Best Seed=-1062647347  ResultHash=5296  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation: 100  Best=0.00896031  Result=0.00896031  Seed=C0A949CF  Best Result=11698  Best Index=11698  Best Seed=-1062647346  ResultHash=5907  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation: 101  Best=0.00896013  Result=0.00896013  Seed=C0A949D0  Best Result=12833  Best Index=12833  Best Seed=-1062647345  ResultHash=68AC  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation: 102  Best=0.00896013  Result=0.00896013  Seed=C0A949D1  Best Result=00433  Best Index=12833  Best Seed=-1062647344  ResultHash=04A2  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation: 103  Best=0.00895894  Result=0.00895894  Seed=C0A949D2  Best Result=10891  Best Index=10891  Best Seed=-1062647343  ResultHash=12DE  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation: 104  Best=0.00895894  Result=0.00895894  Seed=C0A949D3  Best Result=02037  Best Index=10891  Best Seed=-1062647342  ResultHash=3FF0  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation: 105  Best=0.00895572  Result=0.00895572  Seed=C0A949D4  Best Result=02037  Best Index=02037  Best Seed=-1062647341  ResultHash=3611  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation: 106  Best=0.00895542  Result=0.00895542  Seed=C0A949D5  Best Result=14543  Best Index=14543  Best Seed=-1062647340  ResultHash=6C06  ProgramHash=3FC0
