instructions = 32;
registers = 32;
opcodes = 2;
variations = 3;
samples = 15;

sampleMin = 0.000000f;
sampleMax = 6.283185f;
evolveFactor = 0.100000f;
evolveStartFactor = 4.000000f;
evolveStartResult = 10.000000f;
evolveCandidates = 16;

mode = FIRESTARTER_UNIT;
states = 4;
units = 1;
process = 0;
population = 69632;
iterations = 256;
generations = 100;
precision = 256;
evolve = 0;
attempts = 32;
seed = 0;

FIRESTARTER_OPTIMIZE: Generation:  58  Best=0.00014395  Seed=C0A96076  ResultHash=9591  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  59  Best=0.00014395  Seed=C0A960DA  ResultHash=AF17  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  60  Best=0.00014395  Seed=C0A9613E  ResultHash=E084  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  61  Best=0.00014395  Seed=C0A961A2  ResultHash=FC74  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  62  Best=0.00014395  Seed=C0A96206  ResultHash=7A74  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  63  Best=0.00014395  Seed=C0A9626A  ResultHash=C6A1  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  64  Best=0.00014395  Seed=C0A962CE  ResultHash=346D  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  65  Best=0.00014395  Seed=C0A96332  ResultHash=7C38  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  66  Best=0.00014395  Seed=C0A96396  ResultHash=AA33  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  67  Best=0.00014395  Seed=C0A963FA  ResultHash=9634  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  68  Best=0.00014395  Seed=C0A9645E  ResultHash=3D05  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  69  Best=0.00014395  Seed=C0A964C2  ResultHash=7358  ProgramHash=EF75
